customer_id,Age,Income,Credit Score,Loan Amount,Tenure,Interest Rate,Existing EMI,Dependents,Experience_years,City,Job Type,Education Level,Marital Status,Loan Purpose,Credit Card Owner,Vehicle Owner,Default Flag,Default Status,Income_Clean,Credit Score_Clean,City_Clean,Job type _Clean,Education level_Clean,Risk Level,Income Segment,Loan Size Category
114976,23,35758.63,508,171889.49,24,23.89,3,0,33,Delhi,Business,HighSchool,Divorced,Business,No,Yes,1,Yes,35758.63,508,Delhi,Business,HighSchool,High Risk,high,Large
110128,52,70622.37,712,218081.1,24,26.21,2,5,3,Jaipur,Business,PhD,Single,Car,No,No,1,Yes,70622.37,712,Jaipur,Business,PhD,High Risk,high,Large
105705,59,95490,571,5000,36,15.46,0,2,16,Mumbai,Business,PhD,Married,Education,Yes,Yes,0,No,95490,571,Mumbai,Business,PhD,Medium Risk,high,Small
105953,58,78171.67,582,221866.12,36,22.1,0,3,6,Delhi,Business,Bachelors,Single,Education,Yes,No,1,Yes,78171.67,582,Delhi,Business,Bachelors,High Risk,high,Large
100538,54,32762.28,515,129209.77,6,15.03,2,3,37,Kolkata,Business,HighSchool,Married,Medical,No,No,1,Yes,32762.28,515,Kolkata,Business,HighSchool,High Risk,high,Large
121663,39,52784.84,367,407641.37,60,12.56,3,3,28,Jaipur,Student,Bachelors,Married,Business,No,No,1,Yes,52784.84,367,Jaipur,Student,Bachelors,High Risk,high,Large
121567,27,82642.73,888,189030.35,48,23.51,2,0,37,Hyderabad,Salaried,Bachelors,Divorced,Medical,Yes,Yes,0,No,82642.73,888,Hyderabad,Salaried,Bachelors,Very Low Risk,high,Large
128982,49,,738,301829.68,60,25.43,1,1,5,Kolkata,Salaried,PhD,Single,Car,No,Yes,1,Yes,55020.04,738,Kolkata,Salaried,PhD,High Risk,high,Large
107427,24,23403.25,614,44269.29,24,19.85,1,4,9,Mumbai,Business,Bachelors,Single,Home,No,Yes,1,Yes,23403.25,614,Mumbai,Business,Bachelors,High Risk,high,Medium
120725,51,90985.01,463,279508.49,6,12.44,0,0,16,Kolkata,Freelancer,PhD,Single,Medical,No,No,1,Yes,90985.01,463,Kolkata,Freelancer,PhD,High Risk,high,Large
104181,35,60684.59,607,194155.7,18,25.38,2,1,27,,Student,PhD,Divorced,Travel,No,No,1,Yes,60684.59,607,unknown,Student,PhD,High Risk,high,Large
118701,34,55704.66,514,111636.68,36,10.73,1,4,39,Mumbai,Business,PhD,Single,Education,Yes,No,1,Yes,55704.66,514,Mumbai,Business,PhD,High Risk,high,Large
115414,35,95820.34,896,315316.46,24,9.4,0,4,13,Bangalore,Freelancer,Diploma,Divorced,Car,Yes,No,0,No,95820.34,896,Bangalore,Freelancer,Diploma,Very Low Risk,high,Large
112154,20,64097.11,338,156632.88,60,14.45,2,5,24,Hyderabad,Student,Masters,Single,Travel,Yes,Yes,1,Yes,64097.11,338,Hyderabad,Student,Masters,High Risk,high,Large
100579,29,72893.83,375,476177.47,36,20.73,3,1,24,Mumbai,Student,Masters,Single,Education,Yes,Yes,1,Yes,72893.83,375,Mumbai,Student,Masters,High Risk,high,Large
102168,43,56531.25,731,197062.02,60,13.65,2,1,13,Hyderabad,Salaried,PhD,Single,Education,No,Yes,1,Yes,56531.25,731,Hyderabad,Salaried,PhD,High Risk,high,Large
124419,40,21644.92,898,185307.43,18,21.72,3,4,26,Pune,Freelancer,PhD,Married,Business,No,Yes,1,Yes,21644.92,898,Pune,Freelancer,PhD,High Risk,high,Large
100250,35,40080.5,510,258250.47,6,27.98,0,2,35,Kolkata,Business,Bachelors,Married,Education,No,Yes,0,No,40080.5,510,Kolkata,Business,Bachelors,Medium Risk,high,Large
115692,53,,881,231012.54,12,23.29,1,5,31,Bangalore,Student,Diploma,Divorced,Personal,No,Yes,1,Yes,55020.04,881,Bangalore,Student,Diploma,High Risk,high,Large
109971,26,68084.26,808,169913.05,24,9.09,0,0,16,Jaipur,Student,Masters,Married,Home,No,No,1,Yes,68084.26,808,Jaipur,Student,Masters,High Risk,high,Large
116180,25,54214.14,337,365187.18,36,22.32,1,4,9,Delhi,Unemployed,HighSchool,Single,Personal,No,Yes,1,Yes,54214.14,337,Delhi,Unemployed,HighSchool,High Risk,high,Large
111489,52,28510.03,408,53262.59,12,15.23,0,1,3,Delhi,Freelancer,Masters,Married,Medical,No,No,1,Yes,28510.03,408,Delhi,Freelancer,Masters,High Risk,high,Medium
109144,36,45508.34,414,261831.01,48,16.02,1,4,5,Mumbai,Business,PhD,Divorced,Business,No,No,1,Yes,45508.34,414,Mumbai,Business,PhD,High Risk,high,Large
129432,53,79593.28,697,119243.64,6,20.12,2,1,15,Hyderabad,Freelancer,Masters,Married,Car,Yes,No,0,No,79593.28,697,Hyderabad,Freelancer,Masters,Low Risk,high,Large
125790,20,30745.72,666,50954.62,48,10.22,0,1,20,Delhi,Business,Diploma,Married,Education,Yes,Yes,0,No,30745.72,666,Delhi,Business,Diploma,Low Risk,high,Medium
105771,44,61537.3,765,61904.7,18,19.53,2,1,0,Chennai,Business,PhD,Single,Personal,Yes,No,1,Yes,61537.3,765,Chennai,Business,PhD,High Risk,high,Medium
126746,22,29089.56,788,46108.9,60,18.28,4,5,16,Kolkata,Freelancer,Masters,Single,Travel,No,Yes,1,Yes,29089.56,788,Kolkata,Freelancer,Masters,High Risk,high,Medium
102325,43,50865.55,454,520936.05,18,27.52,0,3,28,Mumbai,Unemployed,PhD,Married,Business,Yes,No,1,Yes,50865.55,454,Mumbai,Unemployed,PhD,High Risk,high,Large
115430,34,67941.88,380,25328.99,24,19.72,1,2,4,Bangalore,Salaried,HighSchool,Divorced,Medical,Yes,No,0,No,67941.88,380,Bangalore,Salaried,HighSchool,Medium Risk,high,Small
100430,45,45490.88,351,441331.72,36,17.32,1,5,6,Kolkata,Unemployed,Bachelors,Married,Education,Yes,Yes,1,Yes,45490.88,351,Kolkata,Unemployed,Bachelors,High Risk,high,Large
110768,33,30004.55,469,159458.92,36,26.91,1,2,32,,Salaried,Diploma,Divorced,Education,Yes,No,1,Yes,30004.55,469,unknown,Salaried,Diploma,High Risk,high,Large
102532,63,62966.31,890,246485.24,6,27.03,1,2,30,Chennai,Unemployed,Diploma,Divorced,Home,No,No,1,Yes,62966.31,890,Chennai,Unemployed,Diploma,High Risk,high,Large
102457,31,33329.18,753,5000,18,26.23,1,5,30,Kolkata,Salaried,Diploma,Divorced,Personal,No,Yes,1,Yes,33329.18,753,Kolkata,Salaried,Diploma,High Risk,high,Small
119186,31,76626.23,862,277748.13,48,12.24,3,1,24,Hyderabad,Student,Masters,Married,Travel,No,No,1,Yes,76626.23,862,Hyderabad,Student,Masters,High Risk,high,Large
127235,54,65512.75,384,341613.07,24,14.17,2,0,37,Kolkata,Salaried,PhD,Divorced,Home,Yes,No,1,Yes,65512.75,384,Kolkata,Salaried,PhD,High Risk,high,Large
122291,33,15351.12,873,174459.73,60,12.87,2,0,17,Kolkata,Business,Masters,Married,Home,Yes,Yes,1,Yes,15351.12,873,Kolkata,Business,Masters,High Risk,high,Large
111212,40,59267.81,,5000,18,7.71,0,1,33,Bangalore,Unemployed,Diploma,Single,Medical,No,No,1,Yes,59267.81,601,Bangalore,Unemployed,Diploma,High Risk,high,Small
100505,18,64904.88,512,373717.39,60,8.9,2,0,13,Chennai,Student,HighSchool,Divorced,Medical,No,Yes,1,Yes,64904.88,512,Chennai,Student,HighSchool,High Risk,high,Large
123112,42,43058.23,474,17428.46,36,27.09,2,0,28,Mumbai,,HighSchool,Single,Travel,No,No,1,Yes,43058.23,474,Mumbai,unknown,HighSchool,High Risk,high,Small
118779,21,45290.52,674,212778.49,18,17.65,1,2,19,Mumbai,Business,Diploma,Married,Business,Yes,Yes,1,Yes,45290.52,674,Mumbai,Business,Diploma,High Risk,high,Large
119082,47,47523.03,605,289011.94,24,18.82,0,5,19,Mumbai,Freelancer,PhD,Married,Education,No,No,1,Yes,47523.03,605,Mumbai,Freelancer,PhD,High Risk,high,Large
117894,24,67025.34,695,404896.75,60,10.47,3,3,24,Bangalore,Business,Diploma,Divorced,Medical,Yes,Yes,0,No,67025.34,695,Bangalore,Business,Diploma,Low Risk,high,Large
119006,61,86200.08,357,118134.24,18,24.87,4,5,4,Hyderabad,Freelancer,PhD,Divorced,Business,Yes,Yes,1,Yes,86200.08,357,Hyderabad,Freelancer,PhD,High Risk,high,Large
119690,22,63811.35,427,119864.31,24,24.25,0,0,29,Bangalore,Business,HighSchool,Single,Travel,Yes,Yes,1,Yes,63811.35,427,Bangalore,Business,HighSchool,High Risk,high,Large
127093,62,91679.65,563,229112,36,24.42,0,2,28,Bangalore,Business,PhD,Married,Travel,Yes,Yes,1,Yes,91679.65,563,Bangalore,Business,PhD,High Risk,high,Large
123179,62,55625.07,347,256194.36,48,21.86,4,5,23,Mumbai,Student,HighSchool,Divorced,Business,No,Yes,1,Yes,55625.07,347,Mumbai,Student,HighSchool,High Risk,high,Large
112626,63,52900.77,597,401549.78,12,16.67,2,3,16,Jaipur,Unemployed,HighSchool,Divorced,Car,No,Yes,1,Yes,52900.77,597,Jaipur,Unemployed,HighSchool,High Risk,high,Large
103834,23,36992.01,833,110326.15,24,19.96,1,4,29,Kolkata,Salaried,Diploma,Single,Business,No,Yes,1,Yes,36992.01,833,Kolkata,Salaried,Diploma,High Risk,high,Large
101330,56,,848,194572.95,24,12.16,6,1,23,Jaipur,Freelancer,Masters,Divorced,Home,Yes,Yes,1,Yes,55020.04,848,Jaipur,Freelancer,Masters,High Risk,high,Large
121466,64,74413.71,480,51086.25,24,26.49,2,2,32,Kolkata,Salaried,Bachelors,Single,Medical,Yes,No,1,Yes,74413.71,480,Kolkata,Salaried,Bachelors,High Risk,high,Medium
123828,52,92024.05,881,243973.97,12,8.82,4,2,18,Jaipur,Business,PhD,Single,Business,Yes,Yes,1,Yes,92024.05,881,Jaipur,Business,PhD,High Risk,high,Large
102541,34,32677.09,545,196131.57,48,13.76,1,2,38,Pune,Student,PhD,Single,Personal,No,Yes,1,Yes,32677.09,545,Pune,Student,PhD,High Risk,high,Large
128612,24,42470.34,748,227385.34,12,26.39,3,4,31,Jaipur,Student,Diploma,Single,Medical,No,Yes,1,Yes,42470.34,748,Jaipur,Student,Diploma,High Risk,high,Large
121995,22,37295.53,755,121627.29,36,24.35,2,5,15,Bangalore,Salaried,PhD,Divorced,Personal,No,Yes,1,Yes,37295.53,755,Bangalore,Salaried,PhD,High Risk,high,Large
111899,56,67711.45,776,6901.36,48,21.08,1,4,18,Hyderabad,Freelancer,Masters,Married,Travel,No,Yes,1,Yes,67711.45,776,Hyderabad,Freelancer,Masters,High Risk,high,Small
125872,49,43374.98,885,512910.95,24,8.27,1,4,34,Hyderabad,Freelancer,Masters,Married,Car,No,Yes,1,Yes,43374.98,885,Hyderabad,Freelancer,Masters,High Risk,high,Large
126225,38,76172.62,683,397037.09,6,7.06,2,4,18,Mumbai,Unemployed,Bachelors,Married,Home,No,No,1,Yes,76172.62,683,Mumbai,Unemployed,Bachelors,High Risk,high,Large
115805,18,37332.5,806,405626.89,24,24.27,3,0,32,Chennai,,Masters,Single,Business,No,No,1,Yes,37332.5,806,Chennai,unknown,Masters,High Risk,high,Large
109555,21,30056.91,528,278462.16,60,10.77,1,2,27,Pune,Student,PhD,Married,Education,Yes,No,1,Yes,30056.91,528,Pune,Student,PhD,High Risk,high,Large
107567,59,64912.01,335,117952.41,60,11.86,3,4,9,,Unemployed,HighSchool,Divorced,Home,Yes,Yes,1,Yes,64912.01,335,unknown,Unemployed,HighSchool,High Risk,high,Large
103507,37,25633.77,,177557.46,24,19.74,3,2,32,Chennai,Business,HighSchool,Single,Medical,No,No,1,Yes,25633.77,601,Chennai,Business,HighSchool,High Risk,high,Large
108834,56,47628.5,391,219135.19,36,19.58,3,0,26,Hyderabad,Student,HighSchool,Married,Business,No,No,1,Yes,47628.5,391,Hyderabad,Student,HighSchool,High Risk,high,Large
118784,62,44025.13,527,235396.87,6,27.29,0,1,37,Hyderabad,Student,Bachelors,Married,Travel,No,Yes,1,Yes,44025.13,527,Hyderabad,Student,Bachelors,High Risk,high,Large
129857,47,73502.74,757,193795.68,48,22.87,2,3,31,Pune,Student,Diploma,Single,Car,No,Yes,1,Yes,73502.74,757,Pune,Student,Diploma,High Risk,high,Large
123587,32,16296.66,619,77007.68,60,22.92,0,4,27,Mumbai,Freelancer,Masters,Divorced,Business,No,Yes,1,Yes,16296.66,619,Mumbai,Freelancer,Masters,High Risk,high,Large
128267,23,73219.91,388,263872.17,60,26.53,1,4,7,,Freelancer,PhD,Married,Medical,No,Yes,1,Yes,73219.91,388,unknown,Freelancer,PhD,High Risk,high,Large
105844,23,96167.48,633,42437,6,27,3,3,0,Hyderabad,Unemployed,Masters,Single,Car,No,Yes,1,Yes,96167.48,633,Hyderabad,Unemployed,Masters,High Risk,high,Medium
126476,54,19792.01,834,365734.29,12,26.06,3,0,35,Bangalore,Salaried,Diploma,Divorced,Travel,Yes,Yes,1,Yes,19792.01,834,Bangalore,Salaried,Diploma,High Risk,high,Large
124198,21,98507.64,779,296198.82,18,22.4,3,5,3,Kolkata,Business,Bachelors,Married,Business,Yes,Yes,1,Yes,98507.64,779,Kolkata,Business,Bachelors,High Risk,high,Large
128881,47,61496.38,727,170148.26,48,17.53,1,2,1,Chennai,Freelancer,Bachelors,Divorced,Medical,Yes,No,1,Yes,61496.38,727,Chennai,Freelancer,Bachelors,High Risk,high,Large
104845,53,66743.3,891,5000,18,13.99,1,1,14,Jaipur,Student,Bachelors,Divorced,Business,No,Yes,1,Yes,66743.3,891,Jaipur,Student,Bachelors,High Risk,high,Small
104985,48,59414.16,731,234178.58,6,22.74,2,0,34,Kolkata,Salaried,PhD,Married,Home,No,No,1,Yes,59414.16,731,Kolkata,Salaried,PhD,High Risk,high,Large
123399,62,35840.83,621,143162.09,18,10.38,1,2,32,Delhi,Unemployed,PhD,Married,Medical,No,Yes,1,Yes,35840.83,621,Delhi,Unemployed,PhD,High Risk,high,Large
125569,24,33761.38,715,136511.57,18,7.34,1,5,7,Kolkata,Business,Diploma,Married,Business,No,No,1,Yes,33761.38,715,Kolkata,Business,Diploma,High Risk,high,Large
120262,57,25820.81,817,88575.2,18,23.81,2,2,11,Pune,Freelancer,PhD,Single,Home,Yes,No,1,Yes,25820.81,817,Pune,Freelancer,PhD,High Risk,high,Large
120856,61,56414.3,515,293122.99,12,19.9,0,0,0,Jaipur,Student,Diploma,Divorced,Business,No,No,1,Yes,56414.3,515,Jaipur,Student,Diploma,High Risk,high,Large
126822,42,38829.32,,24203.57,18,27.39,1,4,12,Delhi,Unemployed,Bachelors,Married,Home,No,No,1,Yes,38829.32,601,Delhi,Unemployed,Bachelors,High Risk,high,Small
109317,31,44740.18,340,5000,18,19.05,1,1,30,Kolkata,Student,PhD,Single,Personal,Yes,Yes,1,Yes,44740.18,340,Kolkata,Student,PhD,High Risk,high,Small
125506,49,55672.36,449,239826.81,12,15.04,1,0,39,Hyderabad,Salaried,Masters,Single,Medical,No,Yes,0,No,55672.36,449,Hyderabad,Salaried,Masters,Medium Risk,high,Large
114847,30,55111.7,335,224010.72,12,14.69,5,3,7,Hyderabad,Student,HighSchool,Married,Home,No,Yes,1,Yes,55111.7,335,Hyderabad,Student,HighSchool,High Risk,high,Large
107842,36,29450.92,699,224612.74,36,14.81,0,5,33,Kolkata,Business,Bachelors,Single,Travel,No,No,1,Yes,29450.92,699,Kolkata,Business,Bachelors,High Risk,high,Large
128647,20,94570.04,878,328192.41,12,7.83,1,3,14,Chennai,Salaried,PhD,Married,Personal,Yes,No,1,Yes,94570.04,878,Chennai,Salaried,PhD,High Risk,high,Large
129984,34,61872.6,611,200923.86,36,21.58,3,4,21,Chennai,Salaried,Diploma,Single,Medical,No,No,1,Yes,61872.6,611,Chennai,Salaried,Diploma,High Risk,high,Large
113048,59,64125.17,692,387451.89,48,11.75,0,0,11,Pune,Business,HighSchool,Married,Travel,No,No,1,Yes,64125.17,692,Pune,Business,HighSchool,High Risk,high,Large
125099,44,69737.87,780,15156.86,24,20.31,0,0,2,Jaipur,Unemployed,PhD,Married,Medical,Yes,No,1,Yes,69737.87,780,Jaipur,Unemployed,PhD,High Risk,high,Small
114856,44,92362.56,802,382774.32,6,27.76,1,1,16,Kolkata,Business,PhD,Divorced,Business,Yes,Yes,0,No,92362.56,802,Kolkata,Business,PhD,Very Low Risk,high,Large
125013,37,41943.99,375,196236.13,18,8.81,0,1,32,,Business,HighSchool,Divorced,Home,Yes,Yes,1,Yes,41943.99,375,unknown,Business,HighSchool,High Risk,high,Large
110739,62,12026.86,335,180571.22,60,19.78,4,0,24,Delhi,Salaried,Diploma,Married,Personal,Yes,No,1,Yes,12026.86,335,Delhi,Salaried,Diploma,High Risk,high,Large
116094,44,22394.1,362,5000,6,20.94,1,2,26,Bangalore,Student,HighSchool,Divorced,Travel,Yes,Yes,1,Yes,22394.1,362,Bangalore,Student,HighSchool,High Risk,high,Small
102208,32,44259.9,497,207275.63,48,9.83,0,3,33,Bangalore,Unemployed,Masters,Single,Car,No,No,1,Yes,44259.9,497,Bangalore,Unemployed,Masters,High Risk,high,Large
118840,43,78124.52,342,193765.06,6,27.69,4,5,7,Delhi,Unemployed,Bachelors,Divorced,Business,Yes,Yes,1,Yes,78124.52,342,Delhi,Unemployed,Bachelors,High Risk,high,Large
128272,50,52646.56,872,244478.81,24,15.62,4,3,30,Chennai,Freelancer,HighSchool,Divorced,Car,Yes,No,1,Yes,52646.56,872,Chennai,Freelancer,HighSchool,High Risk,high,Large
122372,38,20130.7,813,215488.17,24,18.15,0,1,15,Kolkata,Freelancer,Diploma,Married,Home,No,Yes,1,Yes,20130.7,813,Kolkata,Freelancer,Diploma,High Risk,high,Large
102266,26,49260.37,648,75171.41,24,9.55,2,4,26,Hyderabad,Freelancer,Masters,Single,Personal,No,Yes,1,Yes,49260.37,648,Hyderabad,Freelancer,Masters,High Risk,high,Large
105226,21,,363,175308.79,24,21.37,3,3,14,Chennai,Unemployed,Masters,Single,Personal,No,Yes,1,Yes,55020.04,363,Chennai,Unemployed,Masters,High Risk,high,Large
128301,24,57092.04,473,227034.05,6,21.86,0,1,2,Jaipur,Salaried,Diploma,Married,Travel,No,Yes,1,Yes,57092.04,473,Jaipur,Salaried,Diploma,High Risk,high,Large
121578,47,75354.14,685,221670.93,60,12.5,0,0,36,Mumbai,Business,PhD,Married,Personal,No,Yes,1,Yes,75354.14,685,Mumbai,Business,PhD,High Risk,high,Large
120122,45,57357.55,702,5000,48,21.94,2,5,29,Hyderabad,Freelancer,Diploma,Married,Car,No,No,1,Yes,57357.55,702,Hyderabad,Freelancer,Diploma,High Risk,high,Small
117892,49,24713.44,681,304587.24,6,19.06,4,1,10,Bangalore,Student,Bachelors,Single,Education,No,Yes,1,Yes,24713.44,681,Bangalore,Student,Bachelors,High Risk,high,Large
120927,30,78057.22,505,133047.07,18,10.24,1,5,15,Bangalore,Salaried,Diploma,Single,Personal,No,Yes,1,Yes,78057.22,505,Bangalore,Salaried,Diploma,High Risk,high,Large
113022,61,64480.47,853,196059.88,12,26.66,2,0,12,Mumbai,Business,Bachelors,Married,Medical,Yes,No,1,Yes,64480.47,853,Mumbai,Business,Bachelors,High Risk,high,Large
120736,27,46935.87,581,161380.31,36,7.08,2,5,0,Mumbai,Student,PhD,Divorced,Business,No,No,1,Yes,46935.87,581,Mumbai,Student,PhD,High Risk,high,Large
127366,60,45434.07,652,367370.61,48,8.28,2,5,33,Jaipur,Freelancer,Bachelors,Single,Education,Yes,No,1,Yes,45434.07,652,Jaipur,Freelancer,Bachelors,High Risk,high,Large
111740,31,32234,682,397499.15,48,14.96,1,2,29,Mumbai,Unemployed,PhD,Single,Medical,No,Yes,1,Yes,32234,682,Mumbai,Unemployed,PhD,High Risk,high,Large
106547,41,57505.55,472,57900.43,60,18.37,1,3,5,Chennai,Freelancer,PhD,Single,Business,Yes,No,1,Yes,57505.55,472,Chennai,Freelancer,PhD,High Risk,high,Medium
103282,61,25077.45,527,277834.26,48,26.26,4,3,2,Hyderabad,Unemployed,Masters,Single,Travel,No,Yes,1,Yes,25077.45,527,Hyderabad,Unemployed,Masters,High Risk,high,Large
115614,30,44532.51,418,278793.07,24,12.93,2,3,19,Chennai,Unemployed,Masters,Single,Medical,Yes,No,1,Yes,44532.51,418,Chennai,Unemployed,Masters,High Risk,high,Large
123661,29,47757.4,582,175853.82,18,25.25,0,1,39,Delhi,Freelancer,Diploma,Divorced,Education,No,Yes,1,Yes,47757.4,582,Delhi,Freelancer,Diploma,High Risk,high,Large
102276,54,54824.7,807,177852.85,36,24.83,1,1,36,Bangalore,Student,Masters,Single,Personal,Yes,No,1,Yes,54824.7,807,Bangalore,Student,Masters,High Risk,high,Large
126050,37,86286.54,375,458301.27,60,8.79,1,5,27,Hyderabad,Salaried,Bachelors,Divorced,Travel,No,No,1,Yes,86286.54,375,Hyderabad,Salaried,Bachelors,High Risk,high,Large
112354,32,23253.83,568,157085.65,12,27.92,3,0,38,Jaipur,Salaried,Bachelors,Divorced,Personal,Yes,No,1,Yes,23253.83,568,Jaipur,Salaried,Bachelors,High Risk,high,Large
116485,34,87220.81,415,5000,60,26.23,0,0,28,Pune,Business,Masters,Divorced,Travel,Yes,No,1,Yes,87220.81,415,Pune,Business,Masters,High Risk,high,Small
119535,28,61977.43,741,139018.2,18,15,1,3,14,Bangalore,Freelancer,Bachelors,Married,Medical,No,Yes,1,Yes,61977.43,741,Bangalore,Freelancer,Bachelors,High Risk,high,Large
118673,64,53614.89,616,102009.8,6,25.04,0,2,22,Kolkata,Salaried,Diploma,Single,Car,No,Yes,1,Yes,53614.89,616,Kolkata,Salaried,Diploma,High Risk,high,Large
108696,38,61281.51,445,151967.74,12,23.09,0,0,34,Bangalore,Salaried,Masters,Single,Car,Yes,No,1,Yes,61281.51,445,Bangalore,Salaried,Masters,High Risk,high,Large
122564,50,53956.57,543,273786.04,48,21.36,2,1,21,Delhi,Unemployed,PhD,Married,Personal,No,Yes,1,Yes,53956.57,543,Delhi,Unemployed,PhD,High Risk,high,Large
116379,64,39267.89,545,114990.69,12,11.56,3,3,9,Delhi,Student,HighSchool,Married,Travel,No,Yes,1,Yes,39267.89,545,Delhi,Student,HighSchool,High Risk,high,Large
125294,44,38991.77,635,260686.07,36,13.5,1,0,16,Pune,Student,HighSchool,Divorced,Personal,Yes,Yes,1,Yes,38991.77,635,Pune,Student,HighSchool,High Risk,high,Large
128680,42,77478.58,871,418055.63,36,13.87,0,5,32,Pune,Business,Bachelors,Single,Car,Yes,Yes,1,Yes,77478.58,871,Pune,Business,Bachelors,High Risk,high,Large
124991,63,85639.59,523,292959.39,48,13.5,0,1,6,Chennai,Student,HighSchool,Single,Car,No,Yes,1,Yes,85639.59,523,Chennai,Student,HighSchool,High Risk,high,Large
129669,43,,,404458.63,12,25.43,1,5,9,Chennai,Business,PhD,Single,Personal,Yes,Yes,1,Yes,55020.04,601,Chennai,Business,PhD,High Risk,high,Large
105836,53,67414.05,884,361039.86,60,9.13,1,0,18,,Salaried,Masters,Single,Personal,No,No,1,Yes,67414.05,884,unknown,Salaried,Masters,High Risk,high,Large
110235,39,85449.24,776,165525.68,60,21.08,1,4,22,Chennai,Freelancer,PhD,Divorced,Home,Yes,No,1,Yes,85449.24,776,Chennai,Freelancer,PhD,High Risk,high,Large
122824,59,88541.2,609,253629.88,24,17.76,1,0,31,Delhi,Business,,Single,Business,Yes,No,1,Yes,88541.2,609,Delhi,Business,unknown,High Risk,high,Large
100279,41,69695.03,772,268407.1,36,21.92,0,0,27,Delhi,Salaried,Bachelors,Divorced,Home,No,Yes,0,No,69695.03,772,Delhi,Salaried,Bachelors,Very Low Risk,high,Large
122376,60,37923.48,329,282461.4,24,25.04,0,3,6,Chennai,Business,Masters,Divorced,Business,No,Yes,1,Yes,37923.48,329,Chennai,Business,Masters,High Risk,high,Large
125273,45,35516.37,,104966.47,18,12.1,1,4,14,Bangalore,Salaried,HighSchool,Divorced,Personal,Yes,Yes,0,No,35516.37,601,Bangalore,Salaried,HighSchool,Low Risk,high,Large
105160,43,70291.65,895,5000,60,23.63,3,4,11,Hyderabad,Business,HighSchool,Divorced,Home,No,Yes,0,No,70291.65,895,Hyderabad,Business,HighSchool,Very Low Risk,high,Small
129752,32,58430.14,624,86467.71,12,27.42,1,4,14,Pune,Freelancer,Diploma,Single,Education,No,Yes,1,Yes,58430.14,624,Pune,Freelancer,Diploma,High Risk,high,Large
103690,52,92800.44,811,333153.06,60,26.08,2,4,19,Chennai,Unemployed,PhD,Divorced,Home,No,Yes,1,Yes,92800.44,811,Chennai,Unemployed,PhD,High Risk,high,Large
105915,21,32250.57,437,351695.11,48,22.11,2,1,39,Kolkata,Business,Diploma,Married,Medical,Yes,Yes,1,Yes,32250.57,437,Kolkata,Business,Diploma,High Risk,high,Large
111578,40,87343.89,747,348498.03,60,16.48,2,5,7,Pune,Student,Masters,Single,Personal,Yes,Yes,1,Yes,87343.89,747,Pune,Student,Masters,High Risk,high,Large
118078,56,84600.53,669,263506.56,18,25.8,1,4,14,Bangalore,Freelancer,Diploma,Married,Car,Yes,Yes,1,Yes,84600.53,669,Bangalore,Freelancer,Diploma,High Risk,high,Large
119536,49,53685.98,661,190435.48,18,8.74,4,2,9,,Salaried,Diploma,Single,Business,No,No,1,Yes,53685.98,661,unknown,Salaried,Diploma,High Risk,high,Large
126023,63,65255.32,754,374001.34,48,19.58,1,2,13,Jaipur,Freelancer,HighSchool,Married,Medical,Yes,Yes,0,No,65255.32,754,Jaipur,Freelancer,HighSchool,Very Low Risk,high,Large
